id_via,nombre_via,id_via_cruzada,nombre_via_cruzada,tipo_via,x,y
539900,CALLE DE NUESTRA SEÑORA DE LA TORRE,785600,CALLE DE VILLACAMPA,CALLE                   ,44714197,447028252
539900,CALLE DE NUESTRA SEÑORA DE LA TORRE,616600,CALLE DEL PUERTO DEL ESCUDO,CALLE                   ,44711810,447032742
539900,CALLE DE NUESTRA SEÑORA DE LA TORRE,672700,CALLE DE SAN JAIME,CALLE                   ,44703788,447040902
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,29650,CALLE DE LA ALHAMBRA,AVENIDA                 ,43700417,447215425
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,254700,CALLE DE LA DUQUESA DE PARCENT,AVENIDA                 ,43691843,447207917
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,322550,CALLE DE GALLUR,AVENIDA                 ,43702760,447213169
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,147050,GLORIETA DE LOS CÁRMENES,AVENIDA                 ,43702760,447213169
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,471600,CALLE DE MARCELINO CASTILLO,AVENIDA                 ,43691950,447207110
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,429700,CALLE DE LA LAGUNA,AVENIDA                 ,43709132,447199038
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,777860,CALLE VÍA CARPETANA,AVENIDA                 ,43722771,447185085
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,19700,CALLE DEL ALCARAVÁN,AVENIDA                 ,43726256,447212913
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,112200,CALLE DE BORJA,AVENIDA                 ,43726256,447212913
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,75800,CALLE DEL ARROYO DE LAS PAVAS,AVENIDA                 ,43728676,447179292
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,596750,TRAVESÍA DEL PINZÓN,AVENIDA                 ,43728676,447179292
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,29000,CALLE DE ALGODRE,AVENIDA                 ,43742873,447169764
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,4100,CALLE DE ACEUCHAL,AVENIDA                 ,43752495,447163335
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,749800,CALLE DE LA TÓRTOLA,AVENIDA                 ,43763045,447156461
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,802300,CALLE DE LA ZAIDA,AVENIDA                 ,43772093,447150567
540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,543600,CALLE DE LA OCA,AVENIDA                 ,43772574,447150253
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,141550,AVENIDA DEL CARDENAL HERRERA ORIA,CALLE                   ,44195120,448270343
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,381500,CALLE DE LA ISLA DE JAVA,CALLE                   ,44190906,448286748
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,384700,CALLE DE LAS ISLAS BERMUDAS,CALLE                   ,44190906,448286748
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,385600,CALLE DE LAS ISLAS JARVI,CALLE                   ,44190906,448286748
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,450350,AVENIDA DEL LLANO CASTELLANO,CALLE                   ,44195120,448270343
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,242500,CALLE DEL DOCTOR JUAN BRAVO,CALLE                   ,44187908,448296632
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,382700,CALLE DE LA ISLA PARAGUA,CALLE                   ,44187359,448298615
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,82300,CALLE DE AURELIO GONZÁLEZ DE GREGORIO,CALLE                   ,44185658,448302338
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,386900,CALLE DE LAS ISLAS VÍRGENES,CALLE                   ,44184534,448307354
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,308000,CALLE DE FRANCISCO DEL POZO,CALLE                   ,44179515,448312506
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,384500,PLAZA DE LAS ISLAS AZORES,CALLE                   ,44179515,448312506
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,384700,CALLE DE LAS ISLAS BERMUDAS,CALLE                   ,44179515,448312506
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,691800,CALLE DE SANTA ANA ALTA,CALLE                   ,44179515,448312506
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,383600,CALLE DE LA ISLA TIMOR,CALLE                   ,44183634,448313067
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,308000,CALLE DE FRANCISCO DEL POZO,CALLE                   ,44182515,448319966
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,383500,CALLE DE LA ISLA SUMATRA,CALLE                   ,44183185,448319717
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,495300,CALLE DE MATÍAS DE LA FUENTE,CALLE                   ,44182872,448322571
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,31000062,CALLE DE LA ISLA DE SÁLVORA,CALLE                   ,44183641,448325000
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,142800,CALLE DE CARLOS BRAVO,CALLE                   ,44184577,448327630
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,381000,CALLE DE LA ISLA DE CHIPRE,CALLE                   ,44187381,448333525
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,467500,CALLE DE MANUEL VILLARTA,CALLE                   ,44187381,448333525
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,1854,CALLE DE ANTONIO MOLINA,CALLE                   ,44190572,448342693
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,797700,CALLE DE VISTAS A MORALEJA,CALLE                   ,44191132,448345337
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,381100,CALLE DE LA ISLA DE FORMOSA,CALLE                   ,44191315,448346048
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,6700,CALLE DE AFUERAS A VALVERDE,CALLE                   ,44194513,448357730
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,443100,CALLE DE LOURDES,CALLE                   ,44198384,448371735
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,56650,CALLE DE ANTONIO DE CABEZÓN,CALLE                   ,44201381,448397950
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,35600,CALLE DE ALONSO QUIJANO,CALLE                   ,44197396,448423569
540200,CALLE DE NUESTRA SEÑORA DE VALVERDE,120150,CALLE DEL CABALLERO DE LOS ESPEJOS,CALLE                   ,44202850,448421933
540400,CALLE DE NUESTRA SEÑORA DEL VILLAR,402600,CALLE DEL POETA BLAS DE OTERO,CALLE                   ,44489378,447522155
540400,CALLE DE NUESTRA SEÑORA DEL VILLAR,695000,CALLE DE SANTA FELICIDAD,CALLE                   ,44489378,447522155
540400,CALLE DE NUESTRA SEÑORA DEL VILLAR,830,PASAJE DE SANTA FELICIDAD,CALLE                   ,44489378,447522155
540400,CALLE DE NUESTRA SEÑORA DEL VILLAR,479700,CALLE DE MARÍA TERESA SÁENZ DE HEREDIA,CALLE                   ,44486305,447531594
541100,CALLE DE NUEVA CALEDONIA,386000,CALLE DE LAS ISLAS MARIANAS,CALLE                   ,43886776,447949377
541100,CALLE DE NUEVA CALEDONIA,750900,AVENIDA DE TRAJANO,CALLE                   ,43901858,447952567
541120,CALLE NUEVA DE EL PARDO,219300,PISTA DEL CRISTO DE EL PARDO,CALLE                   ,43410274,448606736
541120,CALLE NUEVA DE EL PARDO,556100,AVENIDA DEL PADRE CIPRIANO,CALLE                   ,43410274,448606736
541120,CALLE NUEVA DE EL PARDO,563700,PASEO DE EL PARDO,CALLE                   ,43421234,448607981
541400,CALLE DE NUEVA ZELANDA,382500,CALLE DE LA ISLA DE OZA,CALLE                   ,43875418,447977205
541400,CALLE DE NUEVA ZELANDA,287850,CALLE DE FEDERICO CARLOS SAINZ DE ROBLES,CALLE                   ,43871656,448004945
541400,CALLE DE NUEVA ZELANDA,651500,CALLE DE RUPERTO ANDRÉS,CALLE                   ,43870394,448011617
541400,CALLE DE NUEVA ZELANDA,31001343,CALLE DEL DOCTOR JUAN JOSÉ LÓPEZ IBOR,CALLE                   ,43849913,448044263
541400,CALLE DE NUEVA ZELANDA,763800,CALLE DE VALDERADUEY,CALLE                   ,43849913,448044263
541400,CALLE DE NUEVA ZELANDA,383400,CALLE DE LA ISLA SOLEDAD,CALLE                   ,43868970,448015399
541400,CALLE DE NUEVA ZELANDA,465900,CALLE DE MANUEL NIETO,CALLE                   ,43864474,448020950
541400,CALLE DE NUEVA ZELANDA,400900,CALLE DE JOSÉ FENTANES,CALLE                   ,43859766,448028002
541400,CALLE DE NUEVA ZELANDA,497100,CALLE DE MAXIMINO BLÁZQUEZ,CALLE                   ,43857401,448031772
541400,CALLE DE NUEVA ZELANDA,380850,CALLE DE LA ISLA CRISTINA,CALLE                   ,43851232,448042251
541400,CALLE DE NUEVA ZELANDA,762005,AVENIDA DE LA ILUSTRACIÓN,CALLE                   ,43835128,448070373
541400,CALLE DE NUEVA ZELANDA,463500,CALLE DE MANUEL GARRIDO,CALLE                   ,43827628,448078381
541400,CALLE DE NUEVA ZELANDA,396000,CALLE DE JOAQUÍN LORENZO,CALLE                   ,43831404,448088759
541500,CALLE NUEVE,623200,AVENIDA QUINTA,CALLE                   ,44952003,447766779
541500,CALLE NUEVE,706800,AVENIDA SEGUNDA,CALLE                   ,44971138,447765407
541700,CALLE DE LA GUZMANIA,799100,CALLE DE LOS VOLUNTARIOS CATALANES,CALLE                   ,44057445,447987546
541700,CALLE DE LA GUZMANIA,541800,TRAVESÍA DE LOS NUEVE,CALLE                   ,44058126,447990393
541700,CALLE DE LA GUZMANIA,137000,CALLE DEL CAPITÁN BLANCO ARGIBAY,CALLE                   ,44059824,447995559
541800,TRAVESÍA DE LOS NUEVE,328200,CALLE DE LA GENCIANA,TRAVESIA                ,44050989,447991748
541800,TRAVESÍA DE LOS NUEVE,541700,CALLE DE LA GUZMANIA,TRAVESIA                ,44058126,447990393
541900,CALLE NUEVO BAZTÁN,490800,CALLE DE MARTÍNEZ CORROCHANO,CALLE                   ,44334668,447288856
541900,CALLE NUEVO BAZTÁN,414000,CALLE DE JUAN DE JUANES,CALLE                   ,44338314,447287845
542400,CALLE DE NUMANCIA,241500,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALÍ,CALLE                   ,43963004,447849391
542400,CALLE DE NUMANCIA,554550,AVENIDA DE PABLO IGLESIAS,CALLE                   ,43968275,447859604
542400,CALLE DE NUMANCIA,624750,CALLE DE LA RÁBIDA,CALLE                   ,43973846,447870831
542400,CALLE DE NUMANCIA,23900,CALLE DE ALEJANDRO RODRÍGUEZ,CALLE                   ,43983374,447879733
542400,CALLE DE NUMANCIA,434998,CALLE DE LOS LEÑEROS,CALLE                   ,43984423,447880805
542400,CALLE DE NUMANCIA,311100,CALLE DE FRANCOS RODRÍGUEZ,CALLE                   ,43992739,447894786
542500,CALLE DEL NUNCIO,682400,COSTANILLA DE SAN PEDRO,CALLE                   ,43982362,447405484
542500,CALLE DEL NUNCIO,608700,CALLE DEL PRETIL DE SANTISTEBAN,CALLE                   ,43985273,447405743
542500,CALLE DEL NUNCIO,542650,COSTANILLA DEL NUNCIO,CALLE                   ,43988274,447407131
542500,CALLE DEL NUNCIO,32800,TRAVESÍA DEL ALMENDRO,CALLE                   ,43992790,447408906
542500,CALLE DEL NUNCIO,158700,CALLE DE LA CAVA BAJA,CALLE                   ,44002687,447411804
542500,CALLE DEL NUNCIO,224400,CALLE DE LOS CUCHILLEROS,CALLE                   ,44002584,447414686
542500,CALLE DEL NUNCIO,339800,CALLE DE GÓMEZ DE MORA,CALLE                   ,43999308,447413657
542500,CALLE DEL NUNCIO,614500,PLAZA DE LA PUERTA CERRADA,CALLE                   ,43995382,447412771
542500,CALLE DEL NUNCIO,675600,CALLE DE SAN JUSTO,CALLE                   ,43996259,447414236
542500,CALLE DEL NUNCIO,706300,CALLE DE SEGOVIA,CALLE                   ,43995382,447412771
542500,CALLE DEL NUNCIO,742500,CALLE DE LOS TINTOREROS,CALLE                   ,44003544,447411740
542650,COSTANILLA DEL NUNCIO,706300,CALLE DE SEGOVIA,COSTANILLA              ,43985077,447409502
542650,COSTANILLA DEL NUNCIO,542500,CALLE DEL NUNCIO,COSTANILLA              ,43988274,447407131
542700,CALLE DE NÚÑEZ DE ARCE,606800,CALLE DEL PRADO,CALLE                   ,44070392,447421156
542700,CALLE DE NÚÑEZ DE ARCE,610200,CALLE DEL PRÍNCIPE,CALLE                   ,44069966,447424997
542700,CALLE DE NÚÑEZ DE ARCE,685500,CALLE DE SAN SEBASTIÁN,CALLE                   ,44061033,447420002
542700,CALLE DE NÚÑEZ DE ARCE,691700,PLAZA DE SANTA ANA,CALLE                   ,44061033,447420002
542700,CALLE DE NÚÑEZ DE ARCE,38900,CALLE DE ÁLVAREZ GATO,CALLE                   ,44060678,447427037
542700,CALLE DE NÚÑEZ DE ARCE,221000,CALLE DE LA CRUZ,CALLE                   ,44061616,447436705
542800,CALLE DE NÚÑEZ DE BALBOA,18900,CALLE DE ALCALÁ,CALLE                   ,44226064,447494482
542800,CALLE DE NÚÑEZ DE BALBOA,905003,PASEO DE FERNÁN NÚÑEZ,CALLE                   ,44226064,447494482
542800,CALLE DE NÚÑEZ DE BALBOA,544600,CALLE DE O'DONNELL,CALLE                   ,44226064,447494482
542800,CALLE DE NÚÑEZ DE BALBOA,787800,CALLE DE VILLANUEVA,CALLE                   ,44216880,447505813
542800,CALLE DE NÚÑEZ DE BALBOA,397400,CALLE DE JORGE JUAN,CALLE                   ,44217954,447521840
542800,CALLE DE NÚÑEZ DE BALBOA,341900,CALLE DE GOYA,CALLE                   ,44219081,447537666
542800,CALLE DE NÚÑEZ DE BALBOA,360000,CALLE DE HERMOSILLA,CALLE                   ,44219881,447550055
542800,CALLE DE NÚÑEZ DE BALBOA,85200,CALLE DE AYALA,CALLE                   ,44220986,447565459
542800,CALLE DE NÚÑEZ DE BALBOA,248700,CALLE DE DON RAMÓN DE LA CRUZ,CALLE                   ,44222016,447580866
542800,CALLE DE NÚÑEZ DE BALBOA,405300,CALLE DE JOSÉ ORTEGA Y GASSET,CALLE                   ,44222975,447594095
542800,CALLE DE NÚÑEZ DE BALBOA,555800,CALLE DE PADILLA,CALLE                   ,44223975,447608185
542800,CALLE DE NÚÑEZ DE BALBOA,411300,CALLE DE JUAN BRAVO,CALLE                   ,44224968,447622182
542800,CALLE DE NÚÑEZ DE BALBOA,456900,CALLE DE MALDONADO,CALLE                   ,44225809,447634039
542800,CALLE DE NÚÑEZ DE BALBOA,238100,CALLE DE DIEGO DE LEÓN,CALLE                   ,44226643,447645787
542800,CALLE DE NÚÑEZ DE BALBOA,331700,CALLE DEL GENERAL ORÁA,CALLE                   ,44227588,447659096
542800,CALLE DE NÚÑEZ DE BALBOA,477300,CALLE DE MARÍA DE MOLINA,CALLE                   ,44228767,447675704
542800,CALLE DE NÚÑEZ DE BALBOA,575300,CALLE DE PEDRO DE VALDIVIA,CALLE                   ,44233742,447690684
542900,CALLE DE NÚÑEZ MORGADO,625600,CALLE DE RAFAEL HERRERA,CALLE                   ,44200274,448010160
542900,CALLE DE NÚÑEZ MORGADO,279725,CALLE DE ESTEBAN TERRADAS,CALLE                   ,44200501,448027289
542960,CALLE DE NUÑO GÓMEZ,296400,PASEO DE LOS FERROVIARIOS,CALLE                   ,43919846,446640649
542960,CALLE DE NUÑO GÓMEZ,745900,CALLE DE TORDEGRILLOS,CALLE                   ,43924887,446638905
542960,CALLE DE NUÑO GÓMEZ,342600,CALLE DEL GRAFITO,CALLE                   ,43931295,446638945
543000,CALLE DE NUÑOMORAL,530500,CALLE DE NAVALMORAL DE LA MATA,CALLE                   ,43410668,447009420
543000,CALLE DE NUÑOMORAL,656100,CALLE DE SALORINO,CALLE                   ,43406174,447010462
543000,CALLE DE NUÑOMORAL,389700,CALLE DE JARANDILLA,CALLE                   ,43394537,447013124
543000,CALLE DE NUÑOMORAL,546100,CALLE DE OLIVA DE PLASENCIA,CALLE                   ,43400334,447026566
543100,CALLE DE NURIA,216900,CALLE DE LA COSTA BRAVA,CALLE                   ,43958950,448335959
543100,CALLE DE NURIA,493300,CALLE DE LA MASÓ,CALLE                   ,43995639,448308780
543100,CALLE DE NURIA,560900,CALLE DEL PAN DE AZÚCAR,CALLE                   ,44006084,448303041
543100,CALLE DE NURIA,581250,CALLE DE LA PEÑA VIEJA,CALLE                   ,44006395,448302871
543100,CALLE DE NURIA,580600,CALLE DE LA PEÑA SIRIO,CALLE                   ,44039078,448275121
543100,CALLE DE NURIA,580700,CALLE DE LA PEÑA DEL SOL,CALLE                   ,44064940,448265618
543100,CALLE DE NURIA,471100,CALLE DE MARBELLA,CALLE                   ,44080110,448266615
543100,CALLE DE NURIA,577800,CALLE DE LA PEÑA CITORES,CALLE                   ,44085826,448262230
543300,CALLE DEL OASIS,18100,PASEO DE ALBERTO PALACIOS,CALLE                   ,43958690,446653678
543300,CALLE DEL OASIS,12400,CALLE DE LA ALADIERNA,CALLE                   ,43971746,446656913
543325,CALLE DEL OBISPO TREJO,2375,PASEO DE LA SENDA DEL REY,CALLE                   ,43781717,447657458
543325,CALLE DEL OBISPO TREJO,489650,CALLE DE MARTÍN FIERRO,CALLE                   ,43805644,447665172
543325,CALLE DEL OBISPO TREJO,59950,TRAVESÍA DE ANTONIO NEBRIJA,CALLE                   ,43836290,447674940
543325,CALLE DEL OBISPO TREJO,141500,PLAZA DEL CARDENAL CISNEROS,CALLE                   ,43846413,447702950
543325,CALLE DEL OBISPO TREJO,202200,AVENIDA COMPLUTENSE,CALLE                   ,43849473,447706958
543325,CALLE DEL OBISPO TREJO,413000,AVENIDA DE JUAN DE HERRERA,CALLE                   ,43846413,447702950
543325,CALLE DEL OBISPO TREJO,67700,AVENIDA DE LA MEMORIA,CALLE                   ,43851456,447701788
543325,CALLE DEL OBISPO TREJO,614600,AVENIDA DE LA PUERTA DE HIERRO,CALLE                   ,43846578,447705549
543400,PASAJE DEL OBISPO,561800,PASADIZO DEL PANECILLO,PASAJE                  ,43990703,447416782
543400,PASAJE DEL OBISPO,675600,CALLE DE SAN JUSTO,PASAJE                  ,43990703,447416782
543600,CALLE DE LA OCA,777860,CALLE VÍA CARPETANA,CALLE                   ,43691449,447129377
543600,CALLE DE LA OCA,527700,CALLE DE MANUEL ÁLVAREZ,CALLE                   ,43697483,447130577
543600,CALLE DE LA OCA,116300,CALLE DE BRUNO GARCÍA,CALLE                   ,43702960,447131875
543600,CALLE DE LA OCA,353600,CALLE DEL HALCÓN,CALLE                   ,43706720,447132778
543600,CALLE DE LA OCA,429700,CALLE DE LA LAGUNA,CALLE                   ,43713974,447134521
543600,CALLE DE LA OCA,105000,CALLE DE BERNARDINA ARANGUREN,CALLE                   ,43719120,447135821
543600,CALLE DE LA OCA,742400,CALLE DE LAS TINTAS,CALLE                   ,43723757,447136992
543600,CALLE DE LA OCA,596700,CALLE DEL PINZÓN,CALLE                   ,43728449,447138177
543600,CALLE DE LA OCA,630700,CALLE DE RAMÓN SAINZ,CALLE                   ,43732250,447139122
543600,CALLE DE LA OCA,108200,CALLE DEL BLANDÓN,CALLE                   ,43737905,447140572
543600,CALLE DE LA OCA,2300,CALLE DEL ABOLENGO,CALLE                   ,43742534,447141739
543600,CALLE DE LA OCA,257500,CALLE DE EDUARDO MORALES,CALLE                   ,43752132,447144186
543600,CALLE DE LA OCA,25700,CALLE DE ALFARO,CALLE                   ,43761812,447146645
543600,CALLE DE LA OCA,540100,AVENIDA DE NUESTRA SEÑORA DE VALVANERA,CALLE                   ,43772574,447150253
543600,CALLE DE LA OCA,496100,CALLE DE MATILDE HERNÁNDEZ,CALLE                   ,43776009,447148105
543600,CALLE DE LA OCA,332700,CALLE DEL GENERAL RICARDOS,CALLE                   ,43799993,447134791
543700,CALLE DE OCAÑA,329500,AVENIDA DE LAS ÁGUILAS,CALLE                   ,43555871,447113782
543700,CALLE DE OCAÑA,468600,CALLE DE MAQUEDA,CALLE                   ,43555871,447113782
543700,CALLE DE OCAÑA,769300,CALLE DE VALMOJADO,CALLE                   ,43558170,447110372
543700,CALLE DE OCAÑA,126900,CALLE DE CAMARENA,CALLE                   ,43569933,447096186
543700,CALLE DE OCAÑA,538800,CALLE DE NUESTRA SEÑORA DE LA LUZ,CALLE                   ,43623723,447119820
543700,CALLE DE OCAÑA,371700,CALLE DE ILLESCAS,CALLE                   ,43629339,447145808
543700,CALLE DE OCAÑA,800700,CALLE DE LOS YÉBENES,CALLE                   ,43629339,447145808
543800,CALLE DE OCCIDENTE,153700,PASEO DE LOS CASTELLANOS,CALLE                   ,43662217,447006431
543800,CALLE DE OCCIDENTE,288100,CALLE DE FEDERICO GRASES,CALLE                   ,43666029,447012642
543800,CALLE DE OCCIDENTE,644700,CALLE DE RODRÍGUEZ LÁZARO,CALLE                   ,43669621,447018392
543800,CALLE DE OCCIDENTE,269700,CALLE DE LA ÉPOCA,CALLE                   ,43673178,447024109
543850,CALLE DE OCHAGAVÍA,8900,CALLE DE AGUILAR DE CAMPOO,CALLE                   ,43925576,447965097
543850,CALLE DE OCHAGAVÍA,77400,CALLE DE ARTAJONA,CALLE                   ,43925576,447965097
543875,CALLE DE OCHANDIANO,782800,AVENIDA DE LA VICTORIA,CALLE                   ,43087278,448018081
543875,CALLE DE OCHANDIANO,1923,CALLE DE MARTÍN PESCADOR,CALLE                   ,43075263,448033191
543875,CALLE DE OCHANDIANO,627300,CALLE DE RAFAEL VILLA,CALLE                   ,43068081,448037318
543900,CALLE OCHO,623200,AVENIDA QUINTA,CALLE                   ,44952300,447770545
543900,CALLE OCHO,706800,AVENIDA SEGUNDA,CALLE                   ,44971481,447769146
544300,CALLE OCTAVA,49400,CALLE DE ÁNGEL DE DIEGO ROLDÁN,CALLE                   ,44350099,447870479
544300,CALLE OCTAVA,124300,CALLE DE LAS CALAS,CALLE                   ,44350099,447870479
544300,CALLE OCTAVA,27700,AVENIDA DE ALFONSO XIII,CALLE                   ,44355988,447870887
544400,CALLE DE OCTUBRE,7600,CALLE DE AGOSTO,CALLE                   ,45198536,447716942
544400,CALLE DE OCTUBRE,423400,CALLE DE JULIO,CALLE                   ,45198833,447725956
544400,CALLE DE OCTUBRE,425400,CALLE DE JUNIO,CALLE                   ,45199115,447734954
544400,CALLE DE OCTUBRE,497600,CALLE DE MAYO,CALLE                   ,45199399,447743991
544400,CALLE DE OCTUBRE,2500,CALLE DE ABRIL,CALLE                   ,45199705,447752937
544400,CALLE DE OCTUBRE,292100,AVENIDA DE FERMINA SEVILLANO,CALLE                   ,45200000,447761985
544400,CALLE DE OCTUBRE,493000,CALLE DE MARZO,CALLE                   ,45200000,447761985
544400,CALLE DE OCTUBRE,287600,CALLE DE FEBRERO,CALLE                   ,45200000,447771011
544400,CALLE DE OCTUBRE,266500,CALLE DE ENERO,CALLE                   ,45200465,447781644
544400,CALLE DE OCTUBRE,317200,CALLE DE FUENTELVIEJO,CALLE                   ,45200651,447788351
544600,CALLE DE O'DONNELL,18900,CALLE DE ALCALÁ,CALLE                   ,44226064,447494482
544600,CALLE DE O'DONNELL,905003,PASEO DE FERNÁN NÚÑEZ,CALLE                   ,44226064,447494482
544600,CALLE DE O'DONNELL,542800,CALLE DE NÚÑEZ DE BALBOA,CALLE                   ,44216498,447497355
544600,CALLE DE O'DONNELL,9500,CALLE DE AGUIRRE,CALLE                   ,44231930,447496286
544600,CALLE DE O'DONNELL,502300,AVENIDA DE MENÉNDEZ PELAYO,CALLE                   ,44242544,447498540
544600,CALLE DE O'DONNELL,56100,CALLE DE ANTONIO ACUÑA,CALLE                   ,44251313,447498387
544600,CALLE DE O'DONNELL,440900,CALLE DE LOPE DE RUEDA,CALLE                   ,44263340,447497575
544600,CALLE DE O'DONNELL,529200,CALLE DE NARVÁEZ,CALLE                   ,44276215,447496707
544600,CALLE DE O'DONNELL,292500,CALLE DE FERNÁN GONZÁLEZ,CALLE                   ,44289803,447495789
544600,CALLE DE O'DONNELL,456000,CALLE DE MAIQUEZ,CALLE                   ,44302889,447494904
544600,CALLE DE O'DONNELL,454700,CALLE DEL MAESTRO VIVES,CALLE                   ,44317039,447494266
544600,CALLE DE O'DONNELL,241300,CALLE DEL DOCTOR ESQUERDO,CALLE                   ,44335448,447491982
544600,CALLE DE O'DONNELL,495000,CALLE DE MATEO LÓPEZ,CALLE                   ,44353747,447486046
544600,CALLE DE O'DONNELL,655600,CALLE DE SALIENTE,CALLE                   ,44360900,447483725
544600,CALLE DE O'DONNELL,19300,CALLE DEL ALCALDE SAINZ DE BARANDA,CALLE                   ,44369692,447480871
544600,CALLE DE O'DONNELL,570400,AVENIDA DE LA PAZ,CALLE                   ,44421630,447463326
545000,PLAZA DEL OESTE,492600,CALLE DE LOS MÁRTIRES DE LA VENTILLA,PLAZA                   ,44109230,448063615
545000,PLAZA DEL OESTE,328800,CALLE DE MATILDE LANDA,PLAZA                   ,44108731,448067158
545000,PLAZA DEL OESTE,557200,CALLE DEL PADRE RUBIO,PLAZA                   ,44109230,448063615
545000,PLAZA DEL OESTE,559200,CALLE DE LA PALMERA,PLAZA                   ,44110451,448066333
545100,CALLE DE OFELIA NIETO,311100,CALLE DE FRANCOS RODRÍGUEZ,CALLE                   ,43977277,447897270
545100,CALLE DE OFELIA NIETO,554550,AVENIDA DE PABLO IGLESIAS,CALLE                   ,43977277,447897270
545100,CALLE DE OFELIA NIETO,35500,CALLE DE ALONSO NÚÑEZ,CALLE                   ,43985653,447911390
545100,CALLE DE OFELIA NIETO,663100,CALLE DE SAN CÉSAR,CALLE                   ,43987422,447915177
545100,CALLE DE OFELIA NIETO,129700,CALLE DE CAMPO REAL,CALLE                   ,43993757,447926801
545100,CALLE DE OFELIA NIETO,380700,CALLE DE LA ISLA DE CÓRCEGA,CALLE                   ,43994140,447927641
545100,CALLE DE OFELIA NIETO,291200,CALLE DE FÉLIX PORTONES,CALLE                   ,43997595,447934356
545100,CALLE DE OFELIA NIETO,533200,CALLE DE NICOLÁS AROCENA,CALLE                   ,44000114,447939318
545100,CALLE DE OFELIA NIETO,689600,CALLE DE SÁNCHEZ PRECIADO,CALLE                   ,43991652,447944794
545100,CALLE DE OFELIA NIETO,785200,CALLE DE VILLAAMIL,CALLE                   ,44004607,447947868
545100,CALLE DE OFELIA NIETO,238800,PASEO DE LA DIRECCIÓN,CALLE                   ,44014382,447962921
545100,CALLE DE OFELIA NIETO,684250,CALLE DE SAN RESTITUTO,CALLE                   ,43997241,447973470
545200,PLAZA DE OLAVIDE,341000,CALLE DE GONZALO DE CÓRDOBA,PLAZA                   ,44061233,447622233
545200,PLAZA DE OLAVIDE,397300,CALLE DE JORDÁN,PLAZA                   ,44061486,447625144
545200,PLAZA DE OLAVIDE,527000,CALLE DE MURILLO,PLAZA                   ,44066763,447626824
545200,PLAZA DE OLAVIDE,558100,CALLE DE PALAFOX,PLAZA                   ,44062970,447620025
545200,PLAZA DE OLAVIDE,627800,CALLE DE RAIMUNDO LULIO,PLAZA                   ,44068375,447621515
545200,PLAZA DE OLAVIDE,694900,CALLE DE SANTA FELICIANA,PLAZA                   ,44068644,447624622
545200,PLAZA DE OLAVIDE,750700,CALLE DE TRAFALGAR,PLAZA                   ,44065871,447619591
545300,CALLE DEL ÓLEO,771700,CALLE DE LOS VEGETALES,CALLE                   ,44764940,447516314
545300,CALLE DEL ÓLEO,31900,CALLE DE LA ALMAZARA,CALLE                   ,44764850,447518231
